id	name	structure-id	structure-abbrev	structure-name	structure-color	strain	transgenic-line	gender	injection-coordinates	injection-volume	injection-structures	sum	num-voxels	selected	experiment_page_url
167654731	Slc17a6-IRES-Cre-2855	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.129	Slc17a6-IRES-Cre	M	[5000, 5100, 6000]	0.431764	"[{""id""=>15, ""name""=>""Parataenial nucleus"", ""abbreviation""=>""PT"", ""color""=>""FF909F""}, {""id""=>72, ""name""=>""Anterodorsal preoptic nucleus"", ""abbreviation""=>""ADP"", ""color""=>""FF5547""}, {""id""=>149, ""name""=>""Paraventricular nucleus of the thalamus"", ""abbreviation""=>""PVT"", ""color""=>""FF909F""}, {""id""=>181, ""name""=>""Nucleus of reunions"", ""abbreviation""=>""RE"", ""color""=>""FF909F""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>226, ""name""=>""Lateral preoptic area"", ""abbreviation""=>""LPO"", ""color""=>""F2483B""}, {""id""=>258, ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""abbreviation""=>""LSr"", ""color""=>""90CBED""}, {""id""=>266, ""name""=>""Lateral septal nucleus, ventral part"", ""abbreviation""=>""LSv"", ""color""=>""90CBED""}, {""id""=>287, ""name""=>""Bed nucleus of the anterior commissure"", ""abbreviation""=>""BAC"", ""color""=>""B3C0DF""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>452, ""name""=>""Median preoptic nucleus"", ""abbreviation""=>""MEPO"", ""color""=>""FF5547""}, {""id""=>564, ""name""=>""Medial septal nucleus"", ""abbreviation""=>""MS"", ""color""=>""96A7D3""}]"	0.01165	8206	0	http://connectivity.brain-map.org/projection/experiment/167654731
167026321	Erbb4-2A-CreERT2-D-5710	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.Cg	Erbb4-2A-CreERT2	M	[5500, 4800, 6400]	0.223362	"[{""id""=>15, ""name""=>""Parataenial nucleus"", ""abbreviation""=>""PT"", ""color""=>""FF909F""}, {""id""=>149, ""name""=>""Paraventricular nucleus of the thalamus"", ""abbreviation""=>""PVT"", ""color""=>""FF909F""}, {""id""=>181, ""name""=>""Nucleus of reunions"", ""abbreviation""=>""RE"", ""color""=>""FF909F""}, {""id""=>258, ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""abbreviation""=>""LSr"", ""color""=>""90CBED""}, {""id""=>266, ""name""=>""Lateral septal nucleus, ventral part"", ""abbreviation""=>""LSv"", ""color""=>""90CBED""}, {""id""=>287, ""name""=>""Bed nucleus of the anterior commissure"", ""abbreviation""=>""BAC"", ""color""=>""B3C0DF""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>1104, ""name""=>""Anteromedial nucleus, ventral part"", ""abbreviation""=>""AMv"", ""color""=>""FF909F""}]"	0.01158	8206	0	http://connectivity.brain-map.org/projection/experiment/167026321
267763584	Ppp1r17-Cre_NL146-3878	351	BST	Bed nuclei of the stria terminalis	B3C0DF	FVB/N-Crl:CD1(ICR)	Ppp1r17-Cre_NL146	M	[5500, 5100, 6500]	0.436061	"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>262, ""name""=>""Reticular nucleus of the thalamus"", ""abbreviation""=>""RT"", ""color""=>""FF909F""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}]"	0.00614	8206	0	http://connectivity.brain-map.org/projection/experiment/267763584
117312486	378-1201	351	BST	Bed nuclei of the stria terminalis	B3C0DF	C57BL/6J		M	[5500, 5200, 6500]	0.175274	"[{""id""=>287, ""name""=>""Bed nucleus of the anterior commissure"", ""abbreviation""=>""BAC"", ""color""=>""B3C0DF""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00413	8206	0	http://connectivity.brain-map.org/projection/experiment/117312486
175739085	Slc6a3-Cre-4528	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.Cg	Slc6a3-Cre	F	[5600, 5200, 6600]	0.152212	"[{""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00321	8206	0	http://connectivity.brain-map.org/projection/experiment/175739085
194948535	Erbb4-2A-CreERT2-D-5759	351	BST	Bed nuclei of the stria terminalis	B3C0DF	unknown	Erbb4-2A-CreERT2	M	[5500, 5200, 6400]	0.123275	"[{""id""=>15, ""name""=>""Parataenial nucleus"", ""abbreviation""=>""PT"", ""color""=>""FF909F""}, {""id""=>38, ""name""=>""Paraventricular hypothalamic nucleus"", ""abbreviation""=>""PVH"", ""color""=>""FF5D50""}, {""id""=>181, ""name""=>""Nucleus of reunions"", ""abbreviation""=>""RE"", ""color""=>""FF909F""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>287, ""name""=>""Bed nucleus of the anterior commissure"", ""abbreviation""=>""BAC"", ""color""=>""B3C0DF""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00243	8206	0	http://connectivity.brain-map.org/projection/experiment/194948535
181786681	Sim1-Cre-Homo-313	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.FVB	Sim1-Cre	M	[5400, 5600, 6200]	0.07824	"[{""id""=>38, ""name""=>""Paraventricular hypothalamic nucleus"", ""abbreviation""=>""PVH"", ""color""=>""FF5D50""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>523, ""name""=>""Medial preoptic area"", ""abbreviation""=>""MPO"", ""color""=>""FF5547""}, {""id""=>708, ""name""=>""Anterior hypothalamic nucleus, central part"", ""abbreviation""=>""AHNc"", ""color""=>""FF4C3E""}]"	0.00242	8206	0	http://connectivity.brain-map.org/projection/experiment/181786681
159375036	Sim1-Cre-Homo-255	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.FVB	Sim1-Cre	M	[5500, 4800, 6300]	0.020893	"[{""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00201	8206	0	http://connectivity.brain-map.org/projection/experiment/159375036
267764292	Ppp1r17-Cre_NL146-3879	351	BST	Bed nuclei of the stria terminalis	B3C0DF	FVB/N-Crl:CD1(ICR)	Ppp1r17-Cre_NL146	M	[4800, 5300, 6300]	0.186619	"[{""id""=>56, ""name""=>""Nucleus accumbens"", ""abbreviation""=>""ACB"", ""color""=>""80CDF8""}, {""id""=>149, ""name""=>""Paraventricular nucleus of the thalamus"", ""abbreviation""=>""PVT"", ""color""=>""FF909F""}, {""id""=>226, ""name""=>""Lateral preoptic area"", ""abbreviation""=>""LPO"", ""color""=>""F2483B""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00181	8206	0	http://connectivity.brain-map.org/projection/experiment/267764292
265138021	Tac2-IRES2-Cre-D-99	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.129	Tac2-IRES2-Cre	F	[5600, 5200, 6900]	0.031019	"[{""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00148	8206	0	http://connectivity.brain-map.org/projection/experiment/265138021
294005186	Gad2-IRES-Cre_LURC-121073	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.Cg	Gad2-IRES-Cre	F	[5400, 6200, 6400]	0.313451	"[{""id""=>226, ""name""=>""Lateral preoptic area"", ""abbreviation""=>""LPO"", ""color""=>""F2483B""}, {""id""=>263, ""name""=>""Anteroventral preoptic nucleus"", ""abbreviation""=>""AVP"", ""color""=>""FF5547""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>515, ""name""=>""Medial preoptic nucleus"", ""abbreviation""=>""MPN"", ""color""=>""FF4C3E""}, {""id""=>523, ""name""=>""Medial preoptic area"", ""abbreviation""=>""MPO"", ""color""=>""FF5547""}, {""id""=>596, ""name""=>""Diagonal band nucleus"", ""abbreviation""=>""NDB"", ""color""=>""96A7D3""}, {""id""=>1109, ""name""=>""Parastrial nucleus"", ""abbreviation""=>""PS"", ""color""=>""FF5547""}]"	0.0013	8206	0	http://connectivity.brain-map.org/projection/experiment/294005186
301947600	Htr2a-Cre_KM207-122534	351	BST	Bed nuclei of the stria terminalis	B3C0DF	unknown	Htr2a-Cre_KM207	F	[5600, 4600, 6700]	0.034009	"[{""id""=>127, ""name""=>""Anteromedial nucleus"", ""abbreviation""=>""AM"", ""color""=>""FF909F""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>255, ""name""=>""Anteroventral nucleus of thalamus"", ""abbreviation""=>""AV"", ""color""=>""FF909F""}, {""id""=>262, ""name""=>""Reticular nucleus of the thalamus"", ""abbreviation""=>""RT"", ""color""=>""FF909F""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}, {""id""=>1022, ""name""=>""Globus pallidus, external segment"", ""abbreviation""=>""GPe"", ""color""=>""8599CC""}]"	0.00106	8206	0	http://connectivity.brain-map.org/projection/experiment/301947600
146747721	378-1491	351	BST	Bed nuclei of the stria terminalis	B3C0DF	C57BL/6J		M	[5400, 5200, 6900]	0.071673	"[{""id""=>226, ""name""=>""Lateral preoptic area"", ""abbreviation""=>""LPO"", ""color""=>""F2483B""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]"	0.00102	8206	0	http://connectivity.brain-map.org/projection/experiment/146747721
305645843	Htr3a-Cre_NO152-145243	351	BST	Bed nuclei of the stria terminalis	B3C0DF	unknown	Htr3a-Cre_NO152	F	[5600, 5100, 6500]	0.099116	"[{""id""=>287, ""name""=>""Bed nucleus of the anterior commissure"", ""abbreviation""=>""BAC"", ""color""=>""B3C0DF""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00067	8206	0	http://connectivity.brain-map.org/projection/experiment/305645843
308386222	Rbp4-Cre_KL100-123745	351	BST	Bed nuclei of the stria terminalis	B3C0DF	unknown	Rbp4-Cre_KL100	M	[5500, 4800, 6500]	0.025282	"[{""id""=>15, ""name""=>""Parataenial nucleus"", ""abbreviation""=>""PT"", ""color""=>""FF909F""}, {""id""=>149, ""name""=>""Paraventricular nucleus of the thalamus"", ""abbreviation""=>""PVT"", ""color""=>""FF909F""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00064	8206	0	http://connectivity.brain-map.org/projection/experiment/308386222
147049515	378-1527	351	BST	Bed nuclei of the stria terminalis	B3C0DF	C57BL/6J		M	[5500, 4900, 6500]	0.141823	"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>262, ""name""=>""Reticular nucleus of the thalamus"", ""abbreviation""=>""RT"", ""color""=>""FF909F""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00058	8206	0	http://connectivity.brain-map.org/projection/experiment/147049515
303537993	Gad2-IRES-Cre_LURC-128354	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.Cg	Gad2-IRES-Cre	F	[5000, 4900, 6300]	0.07498	"[{""id""=>226, ""name""=>""Lateral preoptic area"", ""abbreviation""=>""LPO"", ""color""=>""F2483B""}, {""id""=>258, ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""abbreviation""=>""LSr"", ""color""=>""90CBED""}, {""id""=>266, ""name""=>""Lateral septal nucleus, ventral part"", ""abbreviation""=>""LSv"", ""color""=>""90CBED""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00032	8206	0	http://connectivity.brain-map.org/projection/experiment/303537993
305026146	Gpr26-Cre_KO250-137586	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.Cg	Gpr26-Cre_KO250	M	[5500, 5700, 6100]	0.006346	"[{""id""=>38, ""name""=>""Paraventricular hypothalamic nucleus"", ""abbreviation""=>""PVH"", ""color""=>""FF5D50""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>523, ""name""=>""Medial preoptic area"", ""abbreviation""=>""MPO"", ""color""=>""FF5547""}]"	0.00028	8206	0	http://connectivity.brain-map.org/projection/experiment/305026146
304760810	Sst-IRES-Cre-138152	351	BST	Bed nuclei of the stria terminalis	B3C0DF	unknown	Sst-IRES-Cre	F	[5600, 5300, 6900]	0.031965	"[{""id""=>262, ""name""=>""Reticular nucleus of the thalamus"", ""abbreviation""=>""RT"", ""color""=>""FF909F""}, {""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>1022, ""name""=>""Globus pallidus, external segment"", ""abbreviation""=>""GPe"", ""color""=>""8599CC""}]"	0.0001	8206	0	http://connectivity.brain-map.org/projection/experiment/304760810
302016815	Gad2-IRES-Cre_LURC-123050	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.Cg	Gad2-IRES-Cre	M	[5600, 6100, 6600]	0.057461	"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>226, ""name""=>""Lateral preoptic area"", ""abbreviation""=>""LPO"", ""color""=>""F2483B""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>523, ""name""=>""Medial preoptic area"", ""abbreviation""=>""MPO"", ""color""=>""FF5547""}, {""id""=>708, ""name""=>""Anterior hypothalamic nucleus, central part"", ""abbreviation""=>""AHNc"", ""color""=>""FF4C3E""}, {""id""=>914, ""name""=>""Posterodorsal preoptic nucleus"", ""abbreviation""=>""PD"", ""color""=>""FF5547""}]"	0.00009	8206	0	http://connectivity.brain-map.org/projection/experiment/302016815
241279971	Sim1-Cre-Homo-328	351	BST	Bed nuclei of the stria terminalis	B3C0DF	B6.FVB	Sim1-Cre	M	[5700, 4100, 6900]	0.006576	"[{""id""=>262, ""name""=>""Reticular nucleus of the thalamus"", ""abbreviation""=>""RT"", ""color""=>""FF909F""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]"	0.00007	8206	0	http://connectivity.brain-map.org/projection/experiment/241279971
300236763	Htr2a-Cre_KM207-122533	578	BSTpr	Bed nuclei of the stria terminalis, posterior division, principal nucleus	B3C0DF	unknown	Htr2a-Cre_KM207	F	[5500, 4800, 6500]	0.061394	"[{""id""=>15, ""name""=>""Parataenial nucleus"", ""abbreviation""=>""PT"", ""color""=>""FF909F""}, {""id""=>127, ""name""=>""Anteromedial nucleus"", ""abbreviation""=>""AM"", ""color""=>""FF909F""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>262, ""name""=>""Reticular nucleus of the thalamus"", ""abbreviation""=>""RT"", ""color""=>""FF909F""}, {""id""=>578, ""name""=>""Bed nuclei of the stria terminalis, posterior division, principal nucleus"", ""abbreviation""=>""BSTpr"", ""color""=>""B3C0DF""}]"	0.00128	8206	0	http://connectivity.brain-map.org/projection/experiment/300236763
303578324	Slc17a6-IRES-Cre_LURC-121582	292	BA	Bed nucleus of the accessory olfactory tract	80C0E2	B6.Cg	Slc17a6-IRES-Cre	M	[6300, 6300, 7500]	0.008377	"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>292, ""name""=>""Bed nucleus of the accessory olfactory tract"", ""abbreviation""=>""BA"", ""color""=>""80C0E2""}, {""id""=>390, ""name""=>""Supraoptic nucleus"", ""abbreviation""=>""SO"", ""color""=>""FF5D50""}, {""id""=>411, ""name""=>""Medial amygdalar nucleus, anterodorsal part"", ""abbreviation""=>""MEAad"", ""color""=>""80C0E2""}, {""id""=>418, ""name""=>""Medial amygdalar nucleus, anteroventral part"", ""abbreviation""=>""MEAav"", ""color""=>""80C0E2""}]"	0.00001	8206	0	http://connectivity.brain-map.org/projection/experiment/303578324
159433187	Cck-IRES-Cre-64	287	BAC	Bed nucleus of the anterior commissure	B3C0DF	unknown	Cck-IRES-Cre	F	[5400, 5000, 6200]	0.00899	"[{""id""=>287, ""name""=>""Bed nucleus of the anterior commissure"", ""abbreviation""=>""BAC"", ""color""=>""B3C0DF""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}]"	0.00015	8206	0	http://connectivity.brain-map.org/projection/experiment/159433187
180982124	378-1836	672	CP	Caudoputamen	98D6F9	C57BL/6J		M	[5400, 3600, 9100]	0.560401	"[{""id""=>111, ""name""=>""Agranular insular area, posterior part"", ""abbreviation""=>""AIp"", ""color""=>""219866""}, {""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>583, ""name""=>""Claustrum"", ""abbreviation""=>""CLA"", ""color""=>""8ADA87""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>677, ""name""=>""Visceral area"", ""abbreviation""=>""VISC"", ""color""=>""11AD83""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}]"	0.11801	8206	0	http://connectivity.brain-map.org/projection/experiment/180982124
272824561	378-1869	672	CP	Caudoputamen	98D6F9	C57BL/6J		M	[3900, 5000, 7900]	0.208296	"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>119, ""name""=>""Agranular insular area, ventral part"", ""abbreviation""=>""AIv"", ""color""=>""219866""}, {""id""=>583, ""name""=>""Claustrum"", ""abbreviation""=>""CLA"", ""color""=>""8ADA87""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>952, ""name""=>""Endopiriform nucleus, dorsal part"", ""abbreviation""=>""EPd"", ""color""=>""A0EE9D""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]"	0.07619	8206	0	http://connectivity.brain-map.org/projection/experiment/272824561
114399934	378-1167	672	CP	Caudoputamen	98D6F9	C57BL/6J		M	[4900, 5300, 8500]	0.341277	"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>952, ""name""=>""Endopiriform nucleus, dorsal part"", ""abbreviation""=>""EPd"", ""color""=>""A0EE9D""}]"	0.02509	8206	0	http://connectivity.brain-map.org/projection/experiment/114399934
113505468	378-1120	672	CP	Caudoputamen	98D6F9	C57BL/6J		M	[5200, 5700, 8300]	0.185102	"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>961, ""name""=>""Piriform area"", ""abbreviation""=>""PIR"", ""color""=>""6ACBBA""}, {""id""=>998, ""name""=>""Fundus of striatum"", ""abbreviation""=>""FS"", ""color""=>""80CDF8""}]"	0.01287	8206	0	http://connectivity.brain-map.org/projection/experiment/113505468
127762867	378-1463	672	CP	Caudoputamen	98D6F9	C57BL/6J		M	[6400, 3100, 8000]	0.149921	"[{""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]"	0.00373	8206	0	http://connectivity.brain-map.org/projection/experiment/127762867
292620968	Cux2-CreERT2-3801	672	CP	Caudoputamen	98D6F9	B6.Cg	Cux2-CreERT2	F	[4700, 5300, 8300]	0.057598	"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>952, ""name""=>""Endopiriform nucleus, dorsal part"", ""abbreviation""=>""EPd"", ""color""=>""A0EE9D""}]"	0.00372	8206	0	http://connectivity.brain-map.org/projection/experiment/292620968
159329308	Drd2-Cre-2028	672	CP	Caudoputamen	98D6F9	B6.Cg	Drd2-Cre_ER44	F	[5100, 4500, 7100]	0.246225	"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]"	0.00328	8206	0	http://connectivity.brain-map.org/projection/experiment/159329308
160537796	Drd1a-Cre-4905	672	CP	Caudoputamen	98D6F9	B6.Cg	Drd1a-Cre	F	[4200, 4600, 6900]	0.245312	"[{""id""=>56, ""name""=>""Nucleus accumbens"", ""abbreviation""=>""ACB"", ""color""=>""80CDF8""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]"	0.00223	8206	0	http://connectivity.brain-map.org/projection/experiment/160537796
159942097	Drd1a-Cre-4895	672	CP	Caudoputamen	98D6F9	B6.Cg	Drd1a-Cre	M	[6300, 2700, 8200]	0.045096	"[{""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>1022, ""name""=>""Globus pallidus, external segment"", ""abbreviation""=>""GPe"", ""color""=>""8599CC""}]"	0.00211	8206	0	http://connectivity.brain-map.org/projection/experiment/159942097
148198052	378-1571	672	CP	Caudoputamen	98D6F9	C57BL/6J		M	[5000, 3600, 7600]	0.114287	"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]"	0.00179	8206	0	http://connectivity.brain-map.org/projection/experiment/148198052
127711803	378-1443	672	CP	Caudoputamen	98D6F9	C57BL/6J		M	[5800, 5700, 8400]	0.061274	"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>998, ""name""=>""Fundus of striatum"", ""abbreviation""=>""FS"", ""color""=>""80CDF8""}, {""id""=>1022, ""name""=>""Globus pallidus, external segment"", ""abbreviation""=>""GPe"", ""color""=>""8599CC""}]"	0.00161	8206	0	http://connectivity.brain-map.org/projection/experiment/127711803
264095536	Slc32a1-IRES-Cre-2909	672	CP	Caudoputamen	98D6F9	B6.129	Slc32a1-IRES-Cre	F	[6200, 3500, 8300]	0.171422	"[{""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>1022, ""name""=>""Globus pallidus, external segment"", ""abbreviation""=>""GPe"", ""color""=>""8599CC""}]"	0.00151	8206	0	http://connectivity.brain-map.org/projection/experiment/264095536
157911832	Gad2-IRES-Cre-1096	672	CP	Caudoputamen	98D6F9	B6.Cg	Gad2-IRES-Cre	F	[6400, 2900, 8500]	0.137877	"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]"	0.00113	4293	0	http://connectivity.brain-map.org/projection/experiment/157911832
159223001	Drd1a-Cre-4885	672	CP	Caudoputamen	98D6F9	B6.Cg	Drd1a-Cre	F	[4700, 3200, 6800]	0.049478	"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]"	0.00109	8206	0	http://connectivity.brain-map.org/projection/experiment/159223001
286311648	Pcdh9-Cre-91	672	CP	Caudoputamen	98D6F9	unknown	Pcdh9-Cre_NP276	M	[6600, 2800, 8100]	0.00248	"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]"	0.00099	8206	0	http://connectivity.brain-map.org/projection/experiment/286311648
160537018	Drd1a-Cre-4901	672	CP	Caudoputamen	98D6F9	B6.Cg	Drd1a-Cre	F	[4500, 3400, 7700]	0.148141	"[{""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]"	0.00093	8206	0	http://connectivity.brain-map.org/projection/experiment/160537018
113766038	378-1131	672	CP	Caudoputamen	98D6F9	C57BL/6J		M	[6200, 2900, 8100]	0.290016	"[{""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]"	0.00083	8206	0	http://connectivity.brain-map.org/projection/experiment/113766038
